,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cluster,id,names
173,0.556,0.913,-2.36,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,282160,0,10Nmj3JCNoMeBQ87uw5j8k,Dani California
174,0.702,0.638,-11.171,0.0307,0.0752,7.3e-05,0.0783,0.789,122.218,253160,0,69RRNcyev0eWJsPwssCFFK,Thorn In My Side
175,0.661,0.818,-5.9,0.0291,0.182,0.000995,0.0527,0.79,147.544,266333,0,1c9dnQbOzw01ID7X2IsYOE,Slave To Love
176,0.873,0.855,-8.559,0.0615,0.179,0.0285,0.0377,0.884,107.868,245600,0,3pbtBomO4Zt5gGiqsYeiBH,Upside Down
177,0.561,0.94,-4.259,0.0481,0.0469,0.0,0.112,0.689,116.029,220391,1,0rhB4opo50ApJy6I3Bxlsc,Stronger (What Doesn't Kill You)
178,0.486,0.769,-5.14,0.0341,0.0119,0.00832,0.197,0.393,131.286,276720,0,5PRRthP9SLfbXB359MfIWv,I Will Wait
179,0.768,0.828,-5.109,0.0313,0.0964,2.85e-05,0.097,0.961,118.777,234333,0,2olVm1lHicpveMAo4AUDRB,The Power Of Love
180,0.759,0.712,-5.859,0.053,0.365,0.0,0.0989,0.652,119.439,242960,0,77vCn7iUHH8KAOqdOe1XjY,I'm Outta Love
181,0.679,0.568,-10.74,0.0423,0.422,0.00928,0.322,0.93,159.69,242640,0,6VnpKLtfNH4Dk09YSGPSyR,It Ain't Over 'Til It's Over
182,0.552,0.608,-9.786,0.0345,0.352,0.0,0.0533,0.637,112.367,162373,2,4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version
183,0.707,0.642,-4.271,0.0337,0.204,0.0,0.0925,0.249,113.083,268120,0,6dgWWAs5yhWPOtvE1zuoQ1,Big Girls Don't Cry (Personal)
184,0.649,0.647,-7.695,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,5,3850dYVgOFIXJh5U4BFEWH,Hung Up
185,0.808,0.535,-12.521,0.0353,0.179,9.91e-05,0.158,0.848,114.031,220627,1,7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version
186,0.5,0.91,-6.659,0.053,3.71e-05,1.13e-05,0.384,0.476,114.423,191933,1,64iZLIYuqRR8rNedN0Yvnh,Don't Go Now
187,0.701,0.944,-2.986,0.0455,0.0755,0.0,0.601,0.792,128.993,197707,1,5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl
188,0.811,0.725,-7.203,0.0491,0.0843,0.0059,0.0567,0.698,120.242,278627,0,0dfQwyoZoS9LgQiU6AJO7f,100% Pure Love
189,0.518,0.907,-3.732,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,179013,2,4GhtDORJiSRYxj6M1bv0vX,Love Really Hurts Without You
190,0.658,0.575,-10.365,0.0267,0.243,0.0,0.122,0.504,108.329,239827,0,6mYrhCAGWzTdF8QnKuchXM,If I Could Turn Back Time
191,0.601,0.504,-9.761,0.0284,0.31,0.0,0.137,0.564,78.986,242267,0,6vcdzohhBSbNdsZBh5IRpQ,Back for Good - Radio Mix
192,0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,233478,0,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven
193,0.619,0.874,-3.145,0.0313,0.011,3.68e-06,0.0898,0.775,129.962,268079,0,4cZ7dRrEPJoyM0m8IF3iTr,Forever Now - 2011 Remastered
194,0.656,0.615,-6.359,0.137,0.0769,0.000415,0.0706,0.592,175.943,214773,1,3v4yDypfo94dachEvmjQdj,Miss Independent
195,0.723,0.722,-13.763,0.0428,0.0184,0.0106,0.0665,0.917,95.262,251467,0,3CAWvns1fmJrNMPk4prasj,Rev It Up
196,0.622,0.865,-6.369,0.0531,0.0167,2.34e-05,0.0692,0.87,149.706,227800,1,0PXw9NKvolWTo7U9JkNzmc,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack"
197,0.72,0.751,-4.485,0.0461,0.0113,0.0,0.353,0.599,128.017,202640,1,1r299qCKBLgUS9XJ9m1kEx,Moves Like Jagger
198,0.816,0.508,-6.839,0.0643,0.0782,0.532,0.0745,0.665,136.442,202427,1,6COoRaCNma7V9sBf81y9EK,I Send A Message
199,0.438,0.672,-4.706,0.0429,0.0055,0.0,0.0583,0.457,185.934,227320,1,0zv9bOC2NSMd3Fw2HgM5Xn,Whataya Want from Me
200,0.623,0.734,-5.948,0.107,0.0162,1.75e-06,0.145,0.37,107.853,244453,0,76FZM38RC8XaAjJ77CVTNe,Into You
201,0.722,0.851,-3.873,0.0639,0.0319,0.0,0.108,0.452,126.885,197936,1,5yDL13y5giogKs2fSNf7sj,Glad You Came
202,0.706,0.691,-4.775,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,200600,1,7DSAEUvxU8FajXtRloy8M0,Flowers
203,0.688,0.734,-4.569,0.0274,0.00462,0.0,0.0756,0.46,140.004,208493,1,2hns6Dv29Yrg68AVTJiAyA,Who Knew - Edit
204,0.749,0.729,-3.19,0.0321,0.261,0.0,0.113,0.816,111.004,131872,4,3rUGC1vUpkDG9CZFHMur1t,greedy
205,0.688,0.702,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,1,6Knv6wdA0luoMUuuoYi2i1,My House
206,0.706,0.842,-3.956,0.0417,7.73e-05,0.0,0.0688,0.861,132.032,220227,1,0iGckQFyv6svOfAbAY9aWJ,Hot N Cold
207,0.677,0.696,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,198082,1,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon)
208,0.587,0.663,-7.439,0.0598,0.0348,9.95e-05,0.0971,0.539,139.993,220433,1,1K39ty6o1sHwwlZwO6a7wK,Wildest Dreams (Taylor's Version)
209,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,2,4Dvkj6JhhA12EX05fT7y2e,As It Was
210,0.583,0.786,-3.142,0.0301,0.0208,0.0,0.188,0.573,123.055,258827,0,4E6cwWJWZw2zWf7VFbH7wf,Love Song
211,0.858,0.678,-3.87,0.0469,0.0761,0.0,0.0741,0.922,117.009,188453,2,0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song
212,0.728,0.563,-8.053,0.134,0.621,0.0,0.179,0.352,100.017,217707,1,06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez)
213,0.587,0.828,-5.108,0.161,0.00327,0.0,0.331,0.493,123.907,260253,0,30XU4suKzCeoCK9YFzdufg,Born This Way
214,0.644,0.728,-5.75,0.0351,0.0543,0.169,0.161,0.43,88.993,153947,2,3OHfY25tqY28d16oZczHc8,Kill Bill
215,0.787,0.775,-6.614,0.0548,0.19,6.54e-05,0.113,0.787,118.998,214994,1,7gaA3wERFkFkgivjwbSvkG,"yes, and?"
216,0.711,0.7,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,1,7EQGXaVSyEDsCWKmUcfpLk,Die Young
217,0.645,0.713,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989,214507,1,2Z8WuEywRWYTKe1NybPQEW,Ride
218,0.733,0.67,-6.009,0.0751,0.121,0.0,0.121,0.472,100.964,192841,1,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat)
219,0.748,0.524,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01,244960,0,7BKLCZ1jbUBVqRi2FVlTVw,Closer
220,0.731,0.807,-5.185,0.0427,0.00475,0.00328,0.127,0.625,123.052,206701,1,7HdXRMw14roDx2a0COWk3M,This Is Why
221,0.649,0.736,-5.84,0.23,0.0528,0.0,0.235,0.612,159.182,226160,1,44ONERBHALxftQNWq6dmyd,Side To Side
222,0.561,0.965,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238,2,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue)
223,0.739,0.794,-4.866,0.0661,0.00523,0.000385,0.084,0.863,117.009,185918,2,5x9ElMtD3xy0verHZWOGqr,Houdini
224,0.768,0.714,-5.11,0.0401,0.352,0.0,0.15,0.842,131.443,163026,2,5YqEzk3C5c3UZ1D5fJUlXA,Sunroof
225,0.504,0.785,-4.802,0.104,0.0738,0.0,0.239,0.502,173.968,210840,1,1V6gIisPpYqgFeWbMLI0bA,Heart Attack
226,0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,0,0nrRP2bk19rLc0orkWPQk2,Wake Me Up
227,0.748,0.939,-4.288,0.0341,0.0534,0.0,0.32,0.96,104.001,198067,1,1DSJNBNhGZCigg9ll5VeZv,(You Drive Me) Crazy
228,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.104,0.242,159.92,210689,1,17phhZDn6oGtzMe56NuWvj,Lose Control
229,0.596,0.851,-4.245,0.121,0.0358,3.19e-05,0.365,0.612,202.049,204013,1,2ACOWPLUe4A4KuQ5ioD2od,That's My Girl
230,0.774,0.838,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,198800,1,6I9VzXrHxO9rA9A5euc8Ak,Toxic
231,0.545,0.78,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,0,4lhqb6JvbHId48OUJGwymk,Hey Brother
232,0.538,0.742,-5.355,0.114,0.138,4.67e-05,0.0934,0.25,96.107,272373,0,5mHdCZtVyb4DcJw8799hZp,Escapism.
233,0.602,0.923,-3.763,0.044,0.0098,0.0,0.0561,0.765,136.01,216013,1,1yjY7rpaAQvKwpdUliHx0d,Still into You
234,0.834,0.699,-3.222,0.178,0.111,0.0,0.131,0.809,94.086,272533,0,0xmjwnQ3FNE6HuWCt2nHdZ,Where Is The Love?
235,0.749,0.773,-6.227,0.12,0.0873,1.11e-05,0.11,0.356,99.019,217533,1,1vYh9x8UmFTLbXiizk9Qc5,I Believe
236,0.775,0.646,-5.72,0.0314,0.321,0.000157,0.255,0.724,120.001,174116,2,4gXHG9domIKO6FIViDISA4,Cupid - Twin Ver.
237,0.875,0.63,-3.475,0.0994,0.00546,2.47e-06,0.127,0.548,120.016,272080,0,0BxfFnk0YzONqvmrkO0QrB,Don't Cha
238,0.695,0.818,-5.379,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,182693,2,0w5Bdu51Ka25Pf3hojsKHh,Hard Times
239,0.757,0.488,-8.109,0.225,0.0359,0.000303,0.17,0.0715,75.02,186761,2,3LVs4BtJfvCjhwzksTjQvJ,ARCTiC GLOW
240,0.332,0.667,-5.992,0.0456,0.0308,0.035,0.225,0.378,114.892,220867,1,3OgZdIAHaDMOtYq8Z5iCQ5,Believe
241,0.573,0.422,-7.621,0.0678,0.551,1.31e-05,0.102,0.693,124.357,184791,2,26b3oVLrRUaaybJulow9kz,People
242,0.81,0.793,-9.404,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,369627,5,69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams and Nile Rodgers)
243,0.209,0.417,-8.74,0.0338,0.164,0.00196,0.113,0.124,138.178,295533,5,7LVHVU3tWfcxj5aiPFEW4Q,Fix You
244,0.652,0.81,-3.789,0.0406,0.00129,2.91e-05,0.667,0.732,126.022,230733,1,3KoTtGEDiBwUWzdRQVh9lh,Last Friday Night (T.G.I.F.)
245,0.516,0.595,-4.63,0.0313,0.0275,0.0,0.109,0.222,119.972,340707,5,5Ohxk2dO5COHF1krpoPigN,Sign of the Times
246,0.803,0.616,-5.243,0.0457,0.124,0.0,0.632,0.804,119.883,160500,2,74xCG0lf2XiPtqAua1iGfx,Wrong Type
247,0.755,0.837,-2.718,0.142,0.0991,0.0,0.289,0.714,120.028,199693,1,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK
248,0.551,0.836,-3.838,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573,1,6Uy6K3KdmUdAfelUp0SeXn,Brave
249,0.782,0.58,-6.548,0.0407,0.0114,2.28e-06,0.108,0.66,120.021,193400,1,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe
250,0.724,0.695,-5.226,0.0622,0.073,0.0,0.0889,0.235,139.0,224400,1,4fixebDZAVToLbUCuEloa2,Womanizer
251,0.307,0.637,-6.993,0.0569,0.0732,0.0,0.368,0.0805,88.693,260773,0,2RSHsoi04658QL5xgQVov3,Bad Liar
252,0.962,0.783,-2.764,0.188,0.115,0.0,0.0665,0.882,104.988,185143,2,6pSuoXaZ8X6bxHmSsYpkNB,BIG GIRL BANGER
253,0.603,0.67,-3.882,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974,0,3di5hcvxxciiqwMH1jarhY,Set Fire to the Rain
254,0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,0,3USxtqRwSYz57Ewm6wWRMp,Heat Waves
255,0.662,0.741,-5.406,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960,1,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone
256,0.727,0.937,-2.871,0.286,0.00417,0.0,0.091,0.749,132.067,219493,1,03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일)
257,0.719,0.798,-4.582,0.0361,0.0162,2.34e-06,0.134,0.591,120.012,227741,1,6r1ygpKNXg7deq18rzyM7F,Teenage Dream
258,0.519,0.674,-5.719,0.104,0.0166,0.00117,0.103,0.526,153.069,138039,4,1Q6zV75Yo6ckqE9qAikP0T,Splashy
259,0.735,0.766,-4.485,0.0383,0.025,0.00141,0.108,0.6,127.975,215227,1,0U10zFw4GlBacOy9VDGfGL,We Found Love
260,0.666,0.83,-5.715,0.0751,0.0123,0.0,0.191,0.702,113.03,236002,0,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")"
261,0.747,0.937,-5.746,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,1,3bC1ahPIYt1btJzSSEyyrF,Whistle
262,0.443,0.82,-4.091,0.34,0.107,0.0,0.107,0.771,82.697,187973,2,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better
263,0.664,0.759,-6.583,0.209,0.00238,0.0,0.0598,0.701,99.252,235933,0,0TwBtDAWpkpM3srywFVOV5,Crazy In Love (feat. Jay-Z)
264,0.494,0.863,-5.275,0.0495,0.157,0.0,0.213,0.418,169.956,182118,2,4uRxSAu5i1o0v65aBGMQz6,Neon Hong Kong
265,0.767,0.682,-5.02,0.042,0.0113,0.00016,0.104,0.833,127.975,243533,0,0C4ejWmOTMv8vuYj85mf8m,S&M
266,0.427,0.9,-3.674,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667,5,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh)
267,0.47,0.494,-8.672,0.0349,0.302,0.0,0.0672,0.0524,144.039,250100,0,5QVVjX0ZItqlVpEuVCM9Yg,This Love (Taylor’s Version)
268,0.645,0.646,-8.334,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,228639,1,51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love)
269,0.797,0.651,-6.492,0.396,0.485,0.0,0.27,0.69,94.086,185226,2,1rnlaw43OcQ0qrQvBw6fl1,Lady Shady
270,0.796,0.798,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,202735,1,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix
271,0.705,0.769,-5.526,0.0425,0.113,0.0,0.105,0.583,107.949,213520,1,22VdIZQfgXJea34mQxlt81,Can't Feel My Face
272,0.866,0.811,-4.063,0.0553,0.375,0.0,0.078,0.969,121.995,199440,1,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back
273,0.517,0.906,-3.677,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,211520,1,3l9CW99AHtExIRV4hW2N5m,Misery Business
274,0.741,0.265,-15.636,0.0874,0.272,2.47e-05,0.0862,0.282,74.962,119256,4,5viGkmJWkWqtuuj0100lAY,Bait
275,0.635,0.841,-5.379,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,1,47Slg6LuqLaX0VodpSCvPt,Just the Way You Are
276,0.68,0.581,-5.166,0.106,0.0181,1.07e-06,0.276,0.63,119.974,170542,2,6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed
277,0.689,0.481,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,1,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth)
278,0.64,0.719,-6.452,0.0516,0.477,0.0,0.16,0.889,136.79,187558,2,2i2gDpKKWjvnRTOZRhaPh2,Moonlight
279,0.561,0.576,-5.614,0.0281,0.0609,0.0,0.121,0.45,119.953,170000,2,1QDeeQQ2Kl46CXL3Ic1bw2,Colours
280,0.736,0.571,-7.522,0.0376,0.049,0.00398,0.067,0.557,127.021,192441,1,5NRtdsFFlmyE8qDMgS08PE,Running Out Of Time
281,0.748,0.788,-7.055,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,0,2iuZJX9X9P0GKaE93xcPjk,Sugar
282,0.678,0.484,-5.795,0.0361,0.529,2.01e-05,0.0766,0.493,82.004,239317,0,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One
283,0.758,0.557,-4.568,0.034,0.0117,0.0,0.0418,0.781,126.986,231840,1,2fQxE0jVrjNMT9oJAXtSJR,Domino
284,0.502,0.676,-7.026,0.417,0.0253,0.0,0.307,0.497,173.998,454154,3,6XaAlIFSLQ1dAv8YTC5455,MR. YELLOW TAPE
285,0.708,0.861,-4.225,0.316,0.1,0.0,0.191,0.795,130.043,199480,1,70Vdd1gx5tn84jkAU31ASv,Sexy And I Know It
286,0.515,0.593,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467,209260,1,5odlY52u43F5BjByhxg7wg,golden hour
287,0.651,0.663,-5.569,0.0281,0.228,0.0,0.0994,0.465,102.0,259453,0,4llK75pXNWZz6KAho2Gp16,She Will Be Loved
288,0.749,0.925,-5.034,0.227,0.241,0.0,0.52,0.641,86.989,263373,0,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie
289,0.836,0.646,-6.376,0.24,0.175,0.0,0.185,0.469,87.534,120686,4,4UlcyqEAKetKwxTq4EXvwp,Honestly
290,0.679,0.715,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,214148,1,4Ub8UsjWuewQrPhuepfVpd,Pompeii
291,0.726,0.787,-2.494,0.0737,0.009,0.0,0.0596,0.888,124.99,199987,1,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful
292,0.585,0.828,-4.603,0.124,0.00906,0.0,0.0426,0.584,174.034,275987,0,49FYlytm3dAAraYgpoJZux,Umbrella
293,0.675,0.479,-9.87,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493,1,0vg4WnUWvze6pBOJDTq99k,You're Beautiful
294,0.695,0.783,-5.705,0.0579,0.294,0.0,0.352,0.554,139.913,114366,4,6KhCaFJ1qqXG20uVg70YAQ,PAUL WALKER
295,0.482,0.706,-5.762,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,1,4esOae7i4rqTbAu9o5Pxco,Girl on Fire
296,0.636,0.831,-3.945,0.182,0.0294,3.85e-06,0.272,0.668,175.015,223053,1,2fTsFCKRFQ5M0igJgabnLA,Price Tag
297,0.704,0.558,-7.273,0.0542,0.148,0.0,0.107,0.245,110.444,222091,1,4lLtanYk6tkMvooU0tWzG8,Grenade
298,0.846,0.482,-6.721,0.129,0.0246,0.0,0.393,0.212,100.969,229867,1,7xYnUQigPoIDAMPVK79NEq,Run It!
299,0.571,0.746,-6.844,0.299,0.116,0.0,0.687,0.208,174.915,186514,2,10resTtKxVLJNT0KnY4NFP,Mo Money (feat. Jadakiss)
300,0.672,0.655,-5.021,0.031,0.0362,0.0,0.117,0.555,134.948,201240,1,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes
301,0.421,0.873,-4.343,0.0564,0.0654,0.0,0.123,0.629,84.786,202533,1,7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am)
302,0.527,0.835,-5.298,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,2,0ct6r3EGTcMLPtrXHDvVjc,The Nights
303,0.678,0.744,-4.058,0.234,0.495,2.35e-05,0.0631,0.433,101.987,162353,2,0F3v8p8ZnEGtZDxNcJ5Klq,Unstoppable - R3HAB Remix
304,0.635,0.809,-5.642,0.0421,0.468,0.000407,0.1,0.0889,123.978,164516,2,2UijQcg9x42vsbXYh0PzPO,Oh My Love
305,0.776,0.78,-4.374,0.128,0.0622,0.0,0.081,0.666,124.949,204347,1,0pqnGHJpmpxLKifKRmU6WP,Believer
306,0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042,212862,1,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit
307,0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,0,3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida
308,0.674,0.815,-6.501,0.0334,0.00246,0.000435,0.094,0.204,132.032,178236,2,0rMuFOja3DhVSuXQeae25C,Sleep
309,0.604,0.787,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,245040,0,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia)
310,0.855,0.954,-1.19,0.264,0.529,0.0,0.205,0.668,114.635,248133,0,7Ie9W94M7OjPoZVV216Xus,Not Afraid
311,0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,0,0nrRP2bk19rLc0orkWPQk2,Wake Me Up
312,0.709,0.853,-4.585,0.0467,0.254,1.73e-05,0.113,0.58,120.049,157302,2,7F96KtKIOWDuK7ElvMLlne,Above the Clouds
313,0.498,0.598,-6.638,0.0377,0.00786,0.0,0.111,0.0573,140.078,235000,0,1FpVJ7HpZInE2GvhVE2TwT,Legends Never Die
314,0.58,0.777,-5.69,0.0655,0.104,0.0,0.342,0.589,108.005,178273,2,0LMwmV37RCmBO2so0szAFs,Whatever
315,0.399,0.787,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,1,4VrWlk8IQxevMvERoX08iC,Chandelier
316,0.736,0.711,-6.272,0.0625,0.0082,6.66e-05,0.168,0.317,123.993,159783,2,4M9kHcpZQZNzRnAhIQ1YLM,The World Is Mine
317,0.646,0.741,-4.973,0.034,0.0275,0.0,0.312,0.571,123.077,203000,1,6h5PAsRni4IRlxWr6uDPTP,More Than You Know
318,0.545,0.78,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,0,4lhqb6JvbHId48OUJGwymk,Hey Brother
319,0.704,0.797,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,2,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried
320,0.647,0.888,-5.137,0.0477,0.0622,0.0,0.0784,0.431,124.069,181976,2,5l8wENUFbfKUtzmazIGZBU,Roaring 20s
321,0.579,0.736,-3.863,0.0527,0.31,0.0,0.198,0.613,127.999,230613,1,2P4OICZRVAQcYAV2JReRfj,Waiting For Love
322,0.668,0.816,-5.648,0.0367,0.0557,1.02e-06,0.197,0.5,129.971,178625,2,0zqBZqm5czQ3A4EoSdKFHj,Man On The Moon
323,0.607,0.817,-5.839,0.0485,0.13,1.75e-05,0.56,0.338,112.052,130000,4,5LOTtadWBsGDLMQMC0tl2z,Life
324,0.663,0.706,-4.972,0.0383,0.0654,0.0,0.118,0.474,122.013,257267,0,2tpWsVSb9UEmDRxAl1zhX1,Counting Stars
325,0.691,0.921,-1.702,0.0533,0.173,0.0,0.331,0.8,130.072,201000,1,5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon)
326,0.654,0.794,-5.598,0.0314,0.05,0.0,0.291,0.427,127.999,152813,2,1Lty1laQpjkzisBZ1dG2R8,Same Heart
327,0.658,0.866,-4.271,0.115,0.106,0.0,0.0386,0.351,93.039,180333,2,47AUpATUatp72I5Ctmh8I4,Airplanes (feat. Hayley Williams of Paramore)
328,0.49,0.885,-4.121,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467,0,37sINbJZcFdHFAsVNsPq1i,Superheroes
329,0.521,0.848,-6.778,0.0497,0.0203,0.934,0.576,0.48,135.041,150333,2,1xX9gGl2ywrDufCa0nmLPG,Automatic
330,0.772,0.75,-3.67,0.0455,0.0201,0.0,0.074,0.587,114.061,165265,2,54ipXppHLA8U4yqpOFTUhr,Bones
331,0.687,0.674,-6.617,0.108,0.142,0.0,0.17,0.519,118.357,157881,2,5hFD05PfvZUPbJ5JtwpEab,A Better Day
332,0.491,0.956,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585,276920,0,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind
333,0.5,0.71,-3.015,0.0339,0.19,0.00025,0.269,0.419,89.929,177507,2,5qaEfEh1AtSdrdrByCP7qR,Demons
334,0.548,0.991,-3.524,0.0482,0.11,0.00105,0.131,0.646,145.982,139970,4,4h4Em3iM0Vp45KD7b5wW3Z,90s Better
335,0.631,0.842,-4.022,0.0674,0.0495,2.25e-05,0.284,0.332,112.896,148023,2,2Ulk7ty4IBIrfrPs0LS4Zj,SNAP - Luca Schreiner Remix
336,0.561,0.965,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238,2,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue)
337,0.642,0.777,-4.809,0.094,0.00323,0.0,0.227,0.413,96.986,214400,1,3zmduBNsQ6BPDTZAkXzG5K,Can't Be Touched (feat. Mr. Magic & Trouble)
338,0.582,0.898,-4.516,0.0343,0.0162,0.0021,0.156,0.42,119.962,184250,2,7vuqyEt5hBBxSuakZBZLiK,Ghost
339,0.734,0.874,-3.158,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028,2,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)
340,0.687,0.793,-4.254,0.166,0.0603,0.0,0.582,0.751,107.045,205733,1,5sNESr6pQfIhL3krM8CtZn,Numb / Encore
341,0.655,0.825,-5.143,0.0586,0.0552,0.0,0.173,0.287,117.97,174915,2,1YjHgxtoELN58jOZuzmXO4,All or Nothing
342,0.743,0.752,-4.813,0.0414,0.0188,0.0,0.287,0.545,110.015,231173,1,1XGmzt0PVuFgQYYnV2It7A,Payphone
343,0.642,0.746,-5.984,0.0927,0.118,0.0,0.286,0.532,122.869,148303,2,62LN2Eh7OpiPQTpGbnQVm2,Take You There
344,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,2,6GomT970rCOkKAyyrwJeZi,Move Your Body
345,0.448,0.784,-3.686,0.0625,0.0999,0.000108,0.668,0.237,136.239,186813,2,62yJjFtgkhUrXktIoSjgP2,Radioactive
346,0.641,0.925,-4.639,0.0388,0.00092,0.000688,0.443,0.248,135.005,125000,4,4Vk88sw6p8UXWtmUrlB2dR,Only Need My Baby
347,0.579,0.759,-5.55,0.051,0.101,0.00159,0.278,0.297,126.153,148095,2,2wn7ygca57SOpsVqQOJqpM,One More Time
348,0.516,0.764,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,224693,1,1NhPKVLsHhFUHIOZ32QnS2,Secrets
349,0.64,0.947,-3.18,0.0475,0.00359,0.00193,0.0384,0.377,74.97,153407,2,2NKLeHNNgAd8YE5guUPdL0,King Of My Castle
350,0.545,0.675,-6.474,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,0,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars
351,0.803,0.792,-5.625,0.129,0.0357,0.00955,0.161,0.58,123.992,150973,2,70HDHd7wrA4SPy1pHHoXrJ,Bad Karma
